일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계),온열질환자(노인)발생여부
2024-06-29,예천,X,31.6,32.4,24.2,18.1,78.0,X,관심,X,낮음,X
2024-06-29,김천,X,30.3,30.2,24.2,20.8,78.0,X,관심,X,낮음,X
2024-06-29,군위,X,31.5,31.6,25.1,20.6,82.0,X,관심,X,낮음,X
2024-06-29,칠곡,X,29.7,28.6,24.4,22.1,90.0,X,관심,X,낮음,X
2024-06-29,경산,X,30.0,29.8,24.7,22.2,80.0,X,관심,X,낮음,X
2024-06-29,삼척,X,30.9,30.7,25.4,21.6,65.0,X, ,X,낮음,X
2024-06-29,속초,X,28.8,28.4,24.4,19.6,78.8,X, ,X,낮음,X
2024-06-29,고성,X,28.4,25.3,23.4,21.3,93.0,X, ,X,낮음,X
2024-06-29,창녕,X,28.6,27.3,24.0,20.8,90.0,X,관심,X,낮음,X
2024-06-29,함안,X,28.1,26.5,23.2,19.4,92.0,X,관심,X,낮음,X
2024-06-29,춘천,X,32.1,33.7,25.2,18.1,73.6,X,관심,X,낮음,X
2024-06-29,하동,X,28.5,25.4,22.7,20.8,96.0,X, ,X,낮음,X
2024-06-29,철원,X,31.2,32.9,24.6,16.7,72.3,X,관심,X,낮음,X
2024-06-29,동두천,X,32.0,32.8,25.2,18.2,74.8,X,관심,X,낮음,X
2024-06-29,파주,X,32.1,32.7,24.5,17.1,78.3,X,관심,X,낮음,X
2024-06-30,강릉,X,30.1,29.4,22.1,19.6,94.3,X, ,X,낮음,X
2024-06-30,동해,X,30.8,30.0,22.5,20.2,88.9,X, ,X,낮음,X
2024-06-30,서울,X,27.6,24.9,23.5,22.0,88.5,X,관심,X,낮음,X
2024-06-30,인천,X,27.2,24.8,22.7,20.9,92.3,X,관심,X,낮음,X
2024-06-30,원주,X,28.2,26.8,25.0,23.3,77.9,X,관심,X,낮음,X
2024-06-30,울릉도,X,26.7,23.5,22.6,21.2,99.4,X, ,X,낮음,X
2024-06-30,수원,X,27.7,25.3,23.4,21.1,87.4,X, ,X,낮음,X
2024-06-30,영월,X,27.9,26.7,24.5,21.9,80.3,X,관심,X,낮음,X
2024-06-30,충주,X,29.2,28.0,25.3,22.8,81.0,X,관심,X,낮음,X
2024-06-30,서산,X,28.8,27.2,23.9,22.1,88.1,X, ,X,낮음,X
2024-06-30,울진,X,32.4,31.9,22.9,18.6,88.5,X,관심,X,낮음,X
2024-06-30,청주,X,30.3,29.6,25.9,24.2,78.4,X,관심,X,낮음,X
2024-06-30,대전,X,28.1,26.2,24.2,22.3,88.8,X,관심,X,낮음,X
2024-06-30,안동,X,30.0,28.4,25.1,22.2,87.4,X,관심,X,낮음,X
2024-06-30,상주,X,29.1,27.4,24.6,22.7,89.1,X,관심,X,낮음,X
2024-06-30,포항,X,31.7,30.9,26.3,21.8,81.0,X,관심,X,낮음,X
2024-06-30,군산,X,28.1,25.4,23.7,22.6,94.0,X, ,X,낮음,X
2024-06-30,대구,X,31.8,31.0,26.2,23.6,85.3,X,관심,X,낮음,X
2024-06-30,전주,X,28.5,26.2,24.5,23.3,90.6,X, ,X,낮음,X
2024-06-30,울산,X,29.5,27.3,25.5,23.5,84.3,X, ,X,낮음,X
2024-06-30,창원,X,28.0,25.2,24.3,23.2,93.4,X, ,X,낮음,X
2024-06-30,광주,X,29.0,25.7,24.1,23.3,99.0,X, ,X,낮음,X
2024-06-30,부산,X,27.3,24.5,23.5,21.2,92.4,X, ,X,낮음,X
2024-06-30,통영,X,27.5,24.7,23.5,22.2,94.5,X, ,X,낮음,X
2024-06-30,목포,X,28.0,25.1,23.6,22.8,98.3,X, ,X,낮음,X
2024-06-30,여수,X,27.4,24.2,23.2,22.6,96.9,X, ,X,낮음,X
2024-06-30,완도,X,28.5,25.8,24.6,23.3,94.0,X, ,X,낮음,X
2024-06-30,고창,X,28.3,25.7,23.9,22.7,96.0,X, ,X,낮음,X
2024-06-30,제주,X,29.7,28.0,26.8,25.1,81.0,X, ,X,낮음,X
2024-06-30,진주,X,31.0,28.5,24.9,23.7,92.0,X, ,X,낮음,X
2024-06-30,양평,X,28.3,25.8,24.3,22.2,84.0,X,관심,X,낮음,X
2024-06-30,이천,X,28.5,26.8,24.5,22.2,87.8,X,관심,X,낮음,X
2024-06-30,인제,X,27.5,25.2,23.0,21.5,90.1,X,관심,X,낮음,X
2024-06-30,홍천,X,27.6,25.7,23.6,21.9,87.0,X,관심,X,낮음,X
2024-06-30,태백,X,27.4,26.5,22.6,20.6,80.1,X, ,X,낮음,X
2024-06-30,정선,X,28.3,27.4,24.5,21.3,75.6,X,관심,X,낮음,X
2024-06-30,제천,X,27.9,25.6,23.6,20.1,89.9,X,관심,X,낮음,X
2024-06-30,보은,X,27.8,25.7,24.0,21.5,89.8,X, ,X,낮음,X
2024-06-30,천안,X,29.1,27.7,24.8,21.9,85.1,X,관심,X,낮음,X
2024-06-30,보령,X,28.5,26.4,23.7,21.7,92.1,X, ,X,낮음,X
2024-06-30,부여,X,29.5,28.0,24.4,21.8,89.8,X, ,X,낮음,X
2024-06-30,금산,X,28.1,25.9,24.1,23.0,91.4,X, ,X,낮음,X
2024-06-30,세종,X,29.2,27.5,24.5,22.2,87.3,X,관심,X,낮음,X
2024-06-30,부안,X,28.4,25.9,24.3,22.7,92.4,X, ,X,낮음,X
2024-06-30,임실,X,27.8,25.2,23.9,22.7,93.8,X, ,X,낮음,X
2024-06-30,정읍,X,28.4,26.0,24.2,23.1,94.0,X, ,X,낮음,X
2024-06-30,남원,X,28.8,26.0,24.4,23.8,97.3,X, ,X,낮음,X
2024-06-30,장수,X,26.7,24.2,23.1,21.7,93.8,X, ,X,낮음,X
2024-06-30,영광,X,27.8,25.1,23.8,22.3,93.4,X, ,X,낮음,X
2024-06-30,김해,X,28.5,25.5,24.5,23.4,98.0,X, ,X,낮음,X
2024-06-30,순창,X,28.3,26.2,24.4,23.3,89.8,X, ,X,낮음,X
2024-06-30,양산,X,29.3,26.6,25.2,24.3,95.8,X, ,X,낮음,X
2024-06-30,강진,X,28.7,25.6,24.6,23.5,98.4,X, ,X,낮음,X
2024-06-30,장흥,X,29.2,26.3,24.9,23.8,97.0,X, ,X,낮음,X
2024-06-30,해남,X,28.4,25.3,24.1,23.1,97.8,X, ,X,낮음,X
2024-06-30,고흥,X,28.7,26.0,24.4,23.3,94.5,X, ,X,낮음,X
2024-06-30,의령,X,31.2,29.7,26.2,24.7,85.8,X, ,X,낮음,X
2024-06-30,함양,X,30.1,28.7,24.7,22.7,87.5,X, ,X,낮음,X
2024-06-30,진도,X,28.2,25.3,24.0,22.8,96.3,X, ,X,낮음,X
2024-06-30,봉화,X,28.9,27.5,24.1,21.2,87.9,X,관심,X,낮음,X
2024-06-30,영주,X,29.5,28.4,24.8,21.9,85.4,X,관심,X,낮음,X
2024-06-30,문경,X,29.4,27.9,24.5,22.2,89.4,X,관심,X,낮음,X
2024-06-30,청송,X,29.7,28.8,24.8,21.2,77.8,X,관심,X,낮음,X
2024-06-30,영덕,X,30.4,28.7,24.6,19.9,85.9,X,관심,X,낮음,X
2024-06-30,의성,X,30.6,28.7,24.9,22.5,94.5,X,관심,X,낮음,X
2024-06-30,구미,X,29.9,28.2,25.1,22.7,85.1,X,관심,X,낮음,X
2024-06-30,영천,X,30.7,29.3,25.2,22.9,92.1,X,관심,X,낮음,X
2024-06-30,경주,X,30.9,29.7,26.4,24.3,81.1,X,관심,X,낮음,X
2024-06-30,거창,X,29.8,28.2,24.2,21.7,91.1,X, ,X,낮음,X
2024-06-30,합천,X,30.6,28.6,25.5,24.1,87.3,X, ,X,낮음,X
2024-06-30,밀양,X,29.0,27.5,25.6,24.3,81.9,X, ,X,낮음,X
2024-06-30,산청,X,29.9,27.1,24.8,23.3,95.9,X, ,X,낮음,X
2024-06-30,거제,X,27.5,24.5,23.6,22.4,95.1,X, ,X,낮음,X
2024-06-30,남해,X,29.3,26.8,24.9,23.4,92.5,X, ,X,낮음,X
2024-06-30,부천,X,26.4,24.8,22.2,20.2,87.0,X, ,X,낮음,X
2024-06-30,안양,X,25.5,24.7,23.5,22.2,,X,관심,X,낮음,X
2024-06-30,광명,X,27.7,26.2,23.6,22.1,87.0,X,관심,X,낮음,X
2024-06-30,군포,X,27.2,25.8,23.3,21.5,84.0,X, ,X,낮음,X
2024-06-30,김포,X,,26.5,23.2,21.2,,X,관심,X,낮음,X
2024-06-30,하남,X,27.3,25.2,23.7,22.4,83.0,X,관심,X,낮음,X
2024-06-30,의왕,X,27.1,25.2,22.8,20.0,88.0,X, ,X,낮음,X
2024-06-30,포천,X,27.9,25.5,23.3,21.8,94.0,X,관심,X,낮음,X
2024-06-30,가평,X,28.0,25.6,23.0,21.8,97.0,X,관심,X,낮음,X
2024-06-30,안성,X,28.9,27.3,24.6,21.6,86.0,X,관심,X,낮음,X
2024-06-30,평창,X,27.9,26.6,23.9,20.9,80.0,X, ,X,낮음,X
2024-06-30,의정부,X,28.5,26.7,23.7,22.1,89.0,X,관심,X,낮음,X
2024-06-30,횡성,X,27.7,26.4,23.8,21.7,87.0,X,관심,X,낮음,X
2024-06-30,고양,X,30.0,28.6,23.3,21.5,91.0,X,관심,X,낮음,X
2024-06-30,남양주,X,29.0,27.4,24.1,22.6,87.0,X,관심,X,낮음,X
2024-06-30,안산,X,28.0,26.1,23.5,19.9,90.0,X,관심,X,낮음,X
2024-06-30,광주,X,27.3,24.7,23.2,21.6,86.0,X,관심,X,낮음,X
2024-06-30,여주,X,27.6,25.7,24.0,21.8,88.0,X,관심,X,낮음,X
2024-06-30,용인,X,28.2,26.0,23.9,21.3,86.0,X,관심,X,낮음,O
2024-06-30,오산,X,28.7,27.0,23.6,20.2,89.0,X,관심,X,낮음,X
2024-06-30,평택,X,29.2,27.8,24.7,22.5,94.0,X,관심,X,낮음,X
2024-06-30,화천,X,28.3,26.7,23.7,22.1,89.0,X,관심,X,낮음,X
2024-06-30,양구,X,28.0,26.5,23.2,21.7,87.0,X,관심,X,낮음,X
2024-06-30,시흥,X,27.6,25.5,23.2,20.9,90.0,X,관심,X,낮음,X
2024-06-30,구리,X,28.0,26.7,23.6,22.4,84.0,X,관심,X,낮음,X
2024-06-30,화성,X,28.1,26.3,23.5,21.4,90.0,X,관심,X,낮음,X
2024-06-30,성남,X,27.8,25.4,23.8,22.3,87.0,X,관심,X,낮음,X
2024-06-30,과천,X,28.7,27.4,23.9,21.9,87.0,X,관심,X,낮음,X
2024-06-30,양주,X,29.5,27.8,23.8,22.2,90.0,X,관심,X,낮음,X
2024-06-30,단양,X,29.7,28.8,25.2,22.6,82.0,X,관심,X,낮음,X
2024-06-30,진천,X,29.7,29.0,25.7,22.4,77.0,X,관심,X,낮음,X
2024-06-30,괴산,X,29.3,28.0,25.4,22.5,82.0,X,관심,X,낮음,X
2024-06-30,옥천,X,28.4,26.5,24.5,22.4,89.0,X,관심,X,낮음,X
2024-06-30,공주,X,28.9,27.3,24.6,22.1,88.0,X,관심,X,낮음,X
2024-06-30,서천,X,28.4,26.1,23.2,21.5,95.0,X, ,X,낮음,X
2024-06-30,논산,X,28.6,26.5,24.5,22.1,88.0,X, ,X,낮음,X
2024-06-30,당진,X,29.7,28.0,23.9,21.6,89.0,X, ,X,낮음,X
2024-06-30,청양,X,29.4,27.9,24.1,20.6,88.0,X,관심,X,낮음,X
2024-06-30,음성,X,28.9,27.3,24.7,21.7,86.0,X,관심,X,낮음,X
2024-06-30,증평,X,28.8,27.6,24.8,22.3,83.0,X, ,X,낮음,X
2024-06-30,태안,X,29.4,27.3,23.8,21.3,90.0,X, ,X,낮음,X
2024-06-30,예산,X,29.2,27.6,24.6,22.3,87.0,X, ,X,낮음,X
2024-06-30,아산,X,30.7,29.5,24.5,22.1,88.0,X,관심,X,낮음,X
2024-06-30,계룡,X,27.9,25.5,23.2,20.5,96.0,X, ,X,낮음,X
2024-06-30,연천,X,28.5,26.7,23.4,21.9,90.0,X,관심,X,낮음,X
2024-06-30,양양,X,26.8,24.0,22.0,20.0,93.0,X, ,X,낮음,X
2024-06-30,무안,X,28.0,25.4,23.8,22.9,96.0,X, ,X,낮음,X
2024-06-30,무주,X,28.6,26.3,24.4,22.5,90.0,X, ,X,낮음,X
2024-06-30,익산,X,28.2,25.9,24.3,23.4,91.0,X, ,X,낮음,X
2024-06-30,진안,X,26.8,24.0,23.1,21.9,94.0,X, ,X,낮음,X
2024-06-30,담양,X,28.8,25.5,24.5,23.6,99.0,X, ,X,낮음,X
2024-06-30,구례,X,30.3,27.9,25.2,24.0,96.0,X, ,X,낮음,X
2024-06-30,나주,X,28.6,25.7,24.1,23.1,95.0,X, ,X,낮음,X
2024-06-30,순천,X,30.1,27.1,25.5,24.1,97.0,X, ,X,낮음,X
2024-06-30,광양,X,29.8,26.5,24.9,23.9,99.0,X, ,X,낮음,X
2024-06-30,장성,X,28.1,25.5,24.3,22.9,95.0,X, ,X,낮음,X
2024-06-30,영암,X,28.5,26.0,24.6,23.5,95.0,X, ,X,낮음,X
2024-06-30,보성,X,28.4,25.6,23.9,22.8,97.0,X, ,X,낮음,X
2024-06-30,완주,X,28.9,26.9,23.9,22.5,95.0,X, ,X,낮음,X
2024-06-30,김제,X,28.1,25.6,24.0,23.0,95.0,X, ,X,낮음,X
2024-06-30,화순,X,27.7,24.9,23.9,23.3,93.0,X, ,X,낮음,X
2024-06-30,함평,X,28.1,25.2,24.0,23.0,93.0,X, ,X,낮음,X
2024-06-30,곡성,X,30.1,27.0,24.5,23.1,98.0,X, ,X,낮음,X
2024-06-30,영양,X,29.2,27.1,24.1,21.5,94.0,X,관심,X,낮음,X
2024-06-30,성주,X,30.9,29.1,25.5,23.3,88.0,X,관심,X,낮음,X
2024-06-30,고령,X,30.7,28.1,25.7,23.5,95.0,X,관심,X,낮음,X
2024-06-30,청도,X,30.8,29.5,25.4,23.9,86.0,X,관심,X,낮음,X
2024-06-30,예천,X,30.1,28.7,25.1,22.6,87.0,X,관심,X,낮음,X
2024-06-30,김천,X,29.5,27.4,24.5,22.5,88.0,X,관심,X,낮음,X
2024-06-30,군위,X,30.1,27.9,25.5,23.4,92.0,X,관심,X,낮음,X
2024-06-30,칠곡,X,31.9,29.1,25.4,23.4,98.0,X,관심,X,낮음,X
2024-06-30,경산,X,31.6,30.5,26.3,24.6,84.0,X,관심,X,낮음,X
2024-06-30,삼척,X,30.9,30.6,24.0,20.6,87.0,X,관심,X,낮음,X
2024-06-30,속초,X,26.5,24.4,22.4,20.9,90.9,X, ,X,낮음,X
2024-06-30,고성,X,27.6,24.7,23.8,22.7,96.0,X, ,X,낮음,X
2024-06-30,창녕,X,31.6,29.6,25.9,24.3,92.0,X, ,X,낮음,X
2024-06-30,함안,X,30.7,28.6,25.7,24.2,90.0,X, ,X,낮음,X
2024-06-30,춘천,X,27.8,24.8,23.4,22.2,93.4,X,관심,X,낮음,X
2024-06-30,하동,X,29.9,27.7,25.4,24.1,92.0,X, ,X,낮음,X
2024-06-30,철원,X,28.4,26.1,23.1,21.7,94.5,X,관심,X,낮음,X
2024-06-30,동두천,X,29.5,26.8,23.2,21.7,96.8,X,관심,X,낮음,X
2024-06-30,파주,X,30.0,28.1,23.5,21.4,93.6,X,관심,X,낮음,X
2024-07-01,강릉,X,30.8,31.0,25.1,19.2,75.1,X,관심,X,낮음,X
2024-07-01,동해,X,28.9,27.7,23.6,18.8,81.3,X,관심,X,낮음,X
2024-07-01,서울,X,30.9,31.3,26.3,22.0,69.1,X,관심,X,낮음,X
2024-07-01,인천,X,28.6,27.6,24.5,21.2,78.5,X, ,X,낮음,X
2024-07-01,원주,X,29.6,30.0,25.4,22.3,70.1,X, ,X,낮음,X
2024-07-01,울릉도,X,28.7,26.5,23.4,20.2,89.9,X, ,X,낮음,X
2024-07-01,수원,X,30.4,30.4,25.0,20.5,73.4,X, ,X,낮음,X
2024-07-01,영월,X,30.4,30.1,24.5,20.0,76.3,X, ,X,낮음,X
2024-07-01,충주,X,30.7,30.7,25.3,20.9,72.5,X, ,X,낮음,X
2024-07-01,서산,X,30.1,29.5,24.9,21.0,79.1,X, ,X,낮음,O
2024-07-01,울진,X,27.3,25.9,22.9,19.3,86.3,X, ,X,낮음,X
2024-07-01,청주,X,31.2,32.4,27.5,22.7,63.0,X, ,X,낮음,X
2024-07-01,대전,X,31.5,31.9,26.2,21.5,72.4,X, ,X,낮음,X
2024-07-01,안동,X,31.3,31.5,26.2,20.9,73.8,X,관심,X,낮음,X
2024-07-01,상주,X,31.5,31.8,26.4,21.6,71.6,X,관심,X,낮음,X
2024-07-01,포항,X,31.8,32.6,26.6,21.1,69.6,X,관심,X,낮음,X
2024-07-01,군산,X,30.0,28.7,25.0,22.1,85.0,X, ,X,낮음,X
2024-07-01,대구,X,31.6,32.5,28.0,24.4,66.0,X,관심,X,낮음,X
2024-07-01,전주,X,31.0,31.0,26.0,22.7,78.0,X, ,X,낮음,X
2024-07-01,울산,X,31.0,30.2,26.0,23.0,77.0,X, ,X,낮음,X
2024-07-01,창원,X,31.5,30.1,26.0,22.8,84.3,X, ,X,낮음,X
2024-07-01,광주,X,32.1,30.0,26.0,22.4,92.5,X, ,X,낮음,X
2024-07-01,부산,X,29.1,27.5,24.2,21.6,85.5,X, ,X,낮음,X
2024-07-01,통영,X,29.2,27.4,23.2,21.3,91.3,X, ,X,낮음,X
2024-07-01,목포,X,29.6,27.5,24.3,22.0,92.0,X, ,X,낮음,X
2024-07-01,여수,X,29.1,27.2,24.2,22.2,90.6,X, ,X,낮음,X
2024-07-01,완도,X,31.2,29.5,25.4,23.1,87.9,X, ,X,낮음,X
2024-07-01,고창,X,31.6,30.4,25.3,22.4,87.3,X, ,X,낮음,X
2024-07-01,제주,X,29.7,28.0,25.6,24.5,83.6,X, ,X,낮음,X
2024-07-01,진주,X,32.4,31.2,26.0,22.7,84.5,X, ,X,낮음,X
2024-07-01,양평,X,30.0,30.5,25.0,21.1,74.4,X, ,X,낮음,X
2024-07-01,이천,X,31.1,30.6,25.0,20.9,80.9,X, ,X,낮음,X
2024-07-01,인제,X,30.3,30.1,24.8,21.3,78.6,X, ,X,낮음,X
2024-07-01,홍천,X,30.1,30.2,25.1,21.6,76.9,X, ,X,낮음,X
2024-07-01,태백,X,30.7,31.4,22.9,16.3,72.5,X, ,X,낮음,X
2024-07-01,정선,X,32.1,32.6,25.5,19.4,69.9,X, ,X,낮음,X
2024-07-01,제천,X,29.4,29.0,23.7,19.3,81.8,X, ,X,낮음,X
2024-07-01,보은,X,30.0,30.4,24.8,20.2,77.5,X, ,X,낮음,X
2024-07-01,천안,X,30.3,30.4,25.2,20.9,75.3,X, ,X,낮음,X
2024-07-01,보령,X,30.4,29.3,25.0,20.7,82.0,X, ,X,낮음,X
2024-07-01,부여,X,31.8,31.3,25.3,20.5,81.0,X,관심,X,낮음,X
2024-07-01,금산,X,30.5,30.1,25.2,21.5,78.9,X, ,X,낮음,X
2024-07-01,세종,X,31.6,31.6,26.0,21.6,75.5,X,관심,X,낮음,X
2024-07-01,부안,X,30.6,29.6,25.1,22.7,84.3,X, ,X,낮음,X
2024-07-01,임실,X,30.8,30.7,25.4,22.3,80.0,X, ,X,낮음,X
2024-07-01,정읍,X,32.7,32.0,26.3,22.8,80.6,X, ,X,낮음,X
2024-07-01,남원,X,31.5,31.2,26.3,23.1,79.6,X, ,X,낮음,X
2024-07-01,장수,X,29.5,28.9,24.3,20.8,82.6,X, ,X,낮음,X
2024-07-01,영광,X,31.0,29.6,25.0,22.3,87.8,X, ,X,낮음,X
2024-07-01,김해,X,32.9,31.5,25.9,22.6,87.8,X, ,X,낮음,O
2024-07-01,순창,X,31.4,31.4,26.2,22.9,76.1,X, ,X,낮음,X
2024-07-01,양산,O,33.1,32.2,27.1,23.7,82.1,X, ,X,낮음,X
2024-07-01,강진,X,31.3,30.1,25.5,23.1,90.1,X, ,X,낮음,X
2024-07-01,장흥,X,31.4,30.3,25.3,23.2,89.9,X, ,X,낮음,X
2024-07-01,해남,X,30.7,29.3,25.1,22.3,90.0,X, ,X,낮음,X
2024-07-01,고흥,X,31.2,29.7,25.4,22.7,86.4,X, ,X,낮음,X
2024-07-01,의령,O,33.2,32.8,27.9,23.7,75.1,X, ,X,낮음,X
2024-07-01,함양,X,31.9,32.5,26.8,21.5,72.3,X, ,X,낮음,X
2024-07-01,진도,X,30.2,28.2,24.6,21.8,91.3,X, ,X,낮음,X
2024-07-01,봉화,X,29.7,29.7,24.8,19.7,76.1,X, ,X,낮음,X
2024-07-01,영주,X,30.2,30.7,25.7,21.4,68.6,X, ,X,낮음,X
2024-07-01,문경,X,31.0,31.6,25.9,20.2,72.4,X, ,X,낮음,X
2024-07-01,청송,X,30.3,32.2,25.6,20.0,65.6,X, ,X,낮음,X
2024-07-01,영덕,X,30.7,30.3,24.8,19.4,77.1,X,관심,X,낮음,X
2024-07-01,의성,X,31.2,32.1,26.3,21.2,73.9,X,관심,X,낮음,X
2024-07-01,구미,X,31.6,32.5,26.9,21.9,68.8,X,관심,X,낮음,X
2024-07-01,영천,X,31.2,31.9,26.8,22.7,72.4,X,관심,X,낮음,X
2024-07-01,경주,X,32.7,33.9,27.8,22.9,69.3,X,관심,X,낮음,X
2024-07-01,거창,X,31.6,32.1,25.6,21.2,77.4,X, ,X,낮음,X
2024-07-01,합천,X,32.6,33.0,27.5,22.6,73.3,X, ,X,낮음,X
2024-07-01,밀양,X,31.9,32.6,27.5,23.1,69.9,X, ,X,낮음,X
2024-07-01,산청,O,33.0,32.2,26.6,22.4,83.9,X, ,X,낮음,X
2024-07-01,거제,X,31.0,29.7,24.8,21.9,85.6,X, ,X,낮음,X
2024-07-01,남해,X,31.4,30.0,25.7,22.1,85.9,X, ,X,낮음,X
2024-07-01,부천,X,29.0,28.8,24.5,20.5,69.0,X, ,X,낮음,X
2024-07-01,안양,X,27.4,30.1,25.7,21.8,,X, ,X,낮음,O
2024-07-01,광명,X,31.1,31.6,26.7,21.8,66.0,X, ,X,낮음,X
2024-07-01,군포,X,31.0,31.4,25.9,21.3,66.0,X, ,X,낮음,X
2024-07-01,김포,X,,30.5,25.5,21.5,,X, ,X,낮음,X
2024-07-01,하남,X,30.1,31.1,25.1,20.0,70.0,X,관심,X,낮음,X
2024-07-01,의왕,X,29.8,29.5,24.2,19.7,77.0,X, ,X,낮음,X
2024-07-01,포천,X,31.1,30.7,25.4,21.6,77.0,X,관심,X,낮음,X
2024-07-01,가평,X,31.2,30.5,24.6,20.7,83.0,X,관심,X,낮음,X
2024-07-01,안성,X,31.1,31.3,25.9,21.6,74.0,X, ,X,낮음,X
2024-07-01,평창,X,30.0,30.2,24.5,20.0,74.0,X, ,X,낮음,X
2024-07-01,의정부,X,31.0,31.3,25.5,20.9,74.0,X,관심,X,낮음,X
2024-07-01,횡성,X,31.1,31.1,24.7,21.4,77.0,X, ,X,낮음,X
2024-07-01,고양,X,32.7,33.1,25.7,20.7,74.0,X,관심,X,낮음,X
2024-07-01,남양주,X,31.2,31.5,26.4,21.6,70.0,X,관심,X,낮음,X
2024-07-01,안산,X,31.0,30.1,24.3,19.1,81.0,X, ,X,낮음,X
2024-07-01,광주,X,29.3,29.8,24.7,20.3,70.0,X, ,X,낮음,X
2024-07-01,여주,X,30.7,30.6,24.8,20.4,78.0,X, ,X,낮음,X
2024-07-01,용인,X,31.0,31.6,25.5,20.5,72.0,X, ,X,낮음,X
2024-07-01,오산,X,31.2,31.0,25.2,19.8,75.0,X, ,X,낮음,X
2024-07-01,평택,X,31.3,31.5,25.9,21.9,78.0,X, ,X,낮음,X
2024-07-01,화천,X,31.1,29.9,25.1,21.7,81.0,X,관심,X,낮음,X
2024-07-01,양구,X,30.3,30.1,25.2,21.3,77.0,X, ,X,낮음,X
2024-07-01,시흥,X,30.6,29.8,25.0,20.4,78.0,X, ,X,낮음,X
2024-07-01,구리,X,30.6,31.2,25.9,21.1,66.0,X, ,X,낮음,X
2024-07-01,화성,X,30.5,30.1,25.0,20.6,76.0,X, ,X,낮음,X
2024-07-01,성남,X,30.5,30.8,25.8,20.5,70.0,X, ,X,낮음,X
2024-07-01,과천,X,32.3,32.6,26.0,20.5,72.0,X, ,X,낮음,X
2024-07-01,양주,X,31.3,31.3,25.4,21.4,76.0,X,관심,X,낮음,X
2024-07-01,단양,X,31.5,32.4,25.5,21.0,75.0,X, ,X,낮음,X
2024-07-01,진천,X,31.1,31.7,25.9,21.4,70.0,X, ,X,낮음,X
2024-07-01,괴산,X,30.3,31.1,25.4,20.6,75.0,X, ,X,낮음,X
2024-07-01,옥천,X,31.7,31.8,26.1,22.1,75.0,X, ,X,낮음,X
2024-07-01,공주,X,31.2,31.9,25.9,21.2,74.0,X,관심,X,낮음,X
2024-07-01,서천,X,30.0,28.3,24.4,21.3,87.0,X, ,X,낮음,X
2024-07-01,논산,X,31.4,31.9,26.1,21.9,77.0,X, ,X,낮음,X
2024-07-01,당진,X,30.6,29.8,24.6,20.2,81.0,X, ,X,낮음,X
2024-07-01,청양,X,31.1,30.7,24.9,20.8,82.0,X,관심,X,낮음,X
2024-07-01,음성,X,30.7,30.7,25.1,20.1,77.0,X, ,X,낮음,X
2024-07-01,증평,X,30.4,31.0,25.6,21.2,70.0,X, ,X,낮음,X
2024-07-01,태안,X,30.2,28.9,24.4,21.0,84.0,X, ,X,낮음,X
2024-07-01,예산,X,30.8,30.5,25.4,20.5,79.0,X,관심,X,낮음,X
2024-07-01,아산,X,30.5,30.5,25.5,21.1,77.0,X, ,X,낮음,X
2024-07-01,계룡,X,31.1,31.0,24.3,19.5,83.0,X, ,X,낮음,X
2024-07-01,연천,X,29.6,29.3,24.6,20.7,77.0,X,관심,X,낮음,X
2024-07-01,양양,X,32.4,33.0,26.3,19.7,70.0,X, ,X,낮음,X
2024-07-01,무안,X,30.4,28.6,25.0,22.3,89.0,X, ,X,낮음,X
2024-07-01,무주,X,30.9,31.0,25.5,21.5,77.0,X, ,X,낮음,X
2024-07-01,익산,X,30.3,30.7,25.8,22.8,76.0,X, ,X,낮음,X
2024-07-01,진안,X,30.2,29.7,24.8,20.9,78.0,X, ,X,낮음,X
2024-07-01,담양,O,33.0,31.4,26.8,22.9,88.0,X, ,X,낮음,X
2024-07-01,구례,X,32.4,31.5,26.9,23.4,83.0,X, ,X,낮음,X
2024-07-01,나주,X,30.9,29.6,25.3,22.7,84.0,X, ,X,낮음,X
2024-07-01,순천,X,31.6,29.7,25.9,23.2,93.0,X, ,X,낮음,O
2024-07-01,광양,X,32.3,31.5,26.5,23.1,85.0,X, ,X,낮음,X
2024-07-01,장성,X,31.6,30.9,26.0,22.6,83.0,X, ,X,낮음,X
2024-07-01,영암,X,31.1,29.6,25.5,22.9,88.0,X, ,X,낮음,X
2024-07-01,보성,X,30.5,29.1,23.9,22.1,92.0,X, ,X,낮음,X
2024-07-01,완주,X,31.5,31.3,25.4,21.8,81.0,X, ,X,낮음,X
2024-07-01,김제,X,32.0,31.0,25.4,22.4,82.0,X, ,X,낮음,X
2024-07-01,화순,X,31.4,30.5,25.5,22.7,83.0,X, ,X,낮음,X
2024-07-01,함평,X,31.2,29.8,25.2,22.6,87.0,X, ,X,낮음,X
2024-07-01,곡성,X,32.2,31.7,26.2,22.8,84.0,X, ,X,낮음,X
2024-07-01,영양,X,31.2,31.2,25.1,20.8,80.0,X, ,X,낮음,X
2024-07-01,성주,X,31.9,32.7,26.9,21.6,71.0,X,관심,X,낮음,X
2024-07-01,고령,X,32.3,31.4,27.0,22.5,83.0,X,관심,X,낮음,X
2024-07-01,청도,X,31.8,32.4,26.8,22.5,76.0,X, ,X,낮음,X
